chain_name,school_borough,school_geometry,school_grades,school_name,school_type,store_borough,store_geometry,uhf34_borough,uhf34_geoname,vincenty
Dunkin Donuts,QUEENS,POINT (-73.90907439389126 40.74558240000329),"0K,01,02,03,04,05,06,SE",P.S. 011 KATHRYN PHELAN,Elementary,Queens,POINT (-73.90198599999999 40.740814),Queens,West Queens,0.49664225910192805
Dunkin Donuts,QUEENS,POINT (-73.90907439389126 40.74558240000329),"0K,01,02,03,04,05,06,SE",P.S. 011 KATHRYN PHELAN,Elementary,Queens,POINT (-73.90307 40.7455),Queens,West Queens,0.3151602022702484
McDonalds,BROOKLYN,POINT (-73.96597794028544 40.6855252309141),"PK,0K,01,02,03,04,05,SE",P.S. 011 PURVIS J. BEHAN,Elementary,BROOKLYN,POINT (-73.966927 40.681351),Brooklyn,Bedford Stuyvesant - Crown Heights,0.29231232200695284
Dunkin Donuts,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.995763 40.749416),Manhattan,Chelsea - Village,0.4392972238561636
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-74.00409999999999 40.7431),Manhattan,Chelsea - Village,0.19664995886282996
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.9992 40.7441),Manhattan,Chelsea - Village,0.07844834865544806
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.9953 40.7437),Manhattan,Chelsea - Village,0.28497403991826964
Dunkin Donuts,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-74.00045900000001 40.74773),Manhattan,Chelsea - Village,0.23949287184968798
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-74.0001 40.7375),Manhattan,Chelsea - Village,0.4676724041480808
Dunkin Donuts,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,NEW YORK,POINT (-73.99399099999999 40.746216),Manhattan,Chelsea - Village,0.37597643049152263
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.9922 40.7475),Manhattan,Chelsea - Village,0.4978932072771653
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-74.0033 40.7487),Manhattan,Chelsea - Village,0.33561939978107386
Dunkin Donuts,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.99836500000001 40.745665),Manhattan,Chelsea - Village,0.15526344436524964
McDonalds,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,NEW YORK,POINT (-73.993286 40.741928),Manhattan,Chelsea - Village,0.42014280794875075
McDonalds,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,NEW YORK,POINT (-73.996726 40.737864),Manhattan,Chelsea - Village,0.48788273930572496
McDonalds,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,MANHATTAN,POINT (-73.99708800000001 40.747569),Manhattan,Chelsea - Village,0.29589248453747075
Taco Bell,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.995392 40.749222),Manhattan,Chelsea - Village,0.44053114657678344
Dunkin Donuts,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.993127 40.743204),Manhattan,Chelsea - Village,0.4030368696350807
Dunkin Donuts,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.995206 40.744175),Manhattan,Chelsea - Village,0.2873078559813866
Subway,MANHATTAN,POINT (-74.00067930666248 40.74426326879651),"PK,0K,01,02,03,04,05,SE",P.S. 011 WILLIAM T. HARRIS,Elementary,New York,POINT (-73.9939 40.7459),Manhattan,Chelsea - Village,0.3732740982532649
Dunkin Donuts,BROOKLYN,POINT (-73.91982973433399 40.67298274213226),"PK,0K,01,02,03,04,05,SE",P.S. 012,Elementary,Kings,POINT (-73.916084 40.676879),Brooklyn,Bedford Stuyvesant - Crown Heights,0.3331713727780888
McDonalds,BROOKLYN,POINT (-73.91982973433399 40.67298274213226),"PK,0K,01,02,03,04,05,SE",P.S. 012,Elementary,BROOKLYN,POINT (-73.912406 40.669307),Brooklyn,Bedford Stuyvesant - Crown Heights,0.46524443341221444
McDonalds,BROOKLYN,POINT (-73.91982973433399 40.67298274213226),"PK,0K,01,02,03,04,05,SE",P.S. 012,Elementary,BROOKLYN,POINT (-73.92255400000001 40.677324),Brooklyn,Bedford Stuyvesant - Crown Heights,0.3319881099369871
KFC,BROOKLYN,POINT (-73.91982973433399 40.67298274213226),"PK,0K,01,02,03,04,05,SE",P.S. 012,Elementary,Brooklyn,POINT (-73.91177999999999 40.669655),Brooklyn,Bedford Stuyvesant - Crown Heights,0.4812319971008814
Subway,BROOKLYN,POINT (-73.91982973433399 40.67298274213226),"PK,0K,01,02,03,04,05,SE",P.S. 012,Elementary,Brooklyn,POINT (-73.9178 40.6689),Brooklyn,Bedford Stuyvesant - Crown Heights,0.3012240729606462
Dunkin Donuts,BROOKLYN,POINT (-73.91982973433399 40.67298274213226),"PK,0K,01,02,03,04,05,SE",P.S. 012,Elementary,Kings,POINT (-73.91195999999999 40.672649),Brooklyn,Bedford Stuyvesant - Crown Heights,0.4140918485816182
Dunkin Donuts,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,Queens,POINT (-73.90198599999999 40.740814),Queens,West Queens,0.48119062063343954
McDonalds,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,JACKSON HEIGHTS,POINT (-73.889717 40.747173),Queens,West Queens,0.3774586114439674
Wendys,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,QUEENS VILLAGE,POINT (-73.892667 40.747008),Queens,West Queens,0.324119012377233
Dunkin Donuts,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,QUEENS,POINT (-73.89079 40.74657),Queens,West Queens,0.31607390906013666
Dunkin Donuts,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,Queens,POINT (-73.89587 40.7461),Queens,West Queens,0.3003733603474104
Dunkin Donuts,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,Queens,POINT (-73.89026 40.74895),Queens,West Queens,0.48014489545810507
Dunkin Donuts,QUEENS,POINT (-73.89303355869895 40.74231908299447),"0K,01,02,03,04,05,SE",P.S. 012 JAMES B. COLGATE,Elementary,Queens,POINT (-73.89601999999999 40.74069),Queens,West Queens,0.19288010507380077
Dunkin Donuts,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Queens,POINT (-73.867063 40.741989),Queens,West Queens,0.3057349450426793
Dunkin Donuts,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Queens,POINT (-73.865718 40.736748),Queens,West Queens,0.14211237381424988
Dunkin Donuts,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Queens,POINT (-73.869722 40.733567),Queens,West Queens,0.29259538457445206
Dunkin Donuts,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Queens,POINT (-73.877447 40.736315),Queens,West Queens,0.495907653126329
Dunkin Donuts,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Queens,POINT (-73.874865 40.73537),Queens,West Queens,0.3851357452580475
McDonalds,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,ELMHURST,POINT (-73.869894 40.733731),Queens,West Queens,0.28450810275990185
McDonalds,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,ELMHURST,POINT (-73.870507 40.734585),Queens,West Queens,0.24400759074575012
KFC,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Flushing,POINT (-73.87124 40.73412),Queens,West Queens,0.2916244505393792
Subway,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,Rego Park,POINT (-73.8638 40.733),Queens,West Queens,0.39341047691317915
Burger King,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,REGO PARK,POINT (-73.86633 40.732081),Queens,West Queens,0.3952622249673724
McDonalds,QUEENS,POINT (-73.86816005277937 40.73763750630818),"0K,01,02,03,04,05,SE",P.S. 013 CLEMENT C. MOORE,Elementary,CORONA,POINT (-73.86557999999999 40.736828),Queens,West Queens,0.14648535652547465
Dunkin Donuts,STATEN ISLAND,POINT (-74.06926219464246 40.6130838094369),"PK,0K,01,02,03,04,05,SE",P.S. 013 M. L. LINDENMEYER,Elementary,RICHMOND,POINT (-74.066789 40.615274),SI,Northern SI,0.19937726114674026
Dunkin Donuts,BROOKLYN,POINT (-73.89337507327318 40.66378738635306),"PK,0K,01,02,03,04,05,SE",P.S. 013 ROBERTO CLEMENTE,Elementary,KINGS,POINT (-73.89064999999999 40.65918),Brooklyn,East New York,0.3486760738273802
McDonalds,BROOKLYN,POINT (-73.89337507327318 40.66378738635306),"PK,0K,01,02,03,04,05,SE",P.S. 013 ROBERTO CLEMENTE,Elementary,BROOKLYN,POINT (-73.889664 40.657864),Brooklyn,East New York,0.4528586000942155
Wendys,BROOKLYN,POINT (-73.89337507327318 40.66378738635306),"PK,0K,01,02,03,04,05,SE",P.S. 013 ROBERTO CLEMENTE,Elementary,BROOKLYN,POINT (-73.891125 40.65801),Brooklyn,East New York,0.41581255187029026
Subway,BROOKLYN,POINT (-73.89337507327318 40.66378738635306),"PK,0K,01,02,03,04,05,SE",P.S. 013 ROBERTO CLEMENTE,Elementary,Brooklyn,POINT (-73.89239999999999 40.6574),Brooklyn,East New York,0.4437082148598394
Burger King,BROOKLYN,POINT (-73.89337507327318 40.66378738635306),"PK,0K,01,02,03,04,05,SE",P.S. 013 ROBERTO CLEMENTE,Elementary,BROOKLYN,POINT (-73.89002000000001 40.658453),Brooklyn,East New York,0.4081226367522445
Dunkin Donuts,QUEENS,POINT (-73.85433885958027 40.74088244027178),"0K,01,02,03,04,05,SE",P.S. 014 FAIRVIEW,Elementary,Queens,POINT (-73.857598 40.73649),Queens,West Queens,0.34802815584353863
Subway,QUEENS,POINT (-73.85433885958027 40.74088244027178),"0K,01,02,03,04,05,SE",P.S. 014 FAIRVIEW,Elementary,Corona,POINT (-73.8544 40.7431),Queens,West Queens,0.15305103276148244
Dunkin Donuts,QUEENS,POINT (-73.85433885958027 40.74088244027178),"0K,01,02,03,04,05,SE",P.S. 014 FAIRVIEW,Elementary,Queens,POINT (-73.85412700000001 40.742096),Queens,West Queens,0.0844737488398782
Dunkin Donuts,QUEENS,POINT (-73.7571034211082 40.68601561663542),"0K,01,02,03,04,05,SE",P.S. 015 JACKIE ROBINSON,Elementary,Queens,POINT (-73.762165 40.691849),Queens,Southeast Queens,0.48238711066128376
Dunkin Donuts,QUEENS,POINT (-73.7571034211082 40.68601561663542),"0K,01,02,03,04,05,SE",P.S. 015 JACKIE ROBINSON,Elementary,Queens,POINT (-73.753289 40.680506),Queens,Southeast Queens,0.42974289675624866
Burger King,QUEENS,POINT (-73.7571034211082 40.68601561663542),"0K,01,02,03,04,05,SE",P.S. 015 JACKIE ROBINSON,Elementary,LAURELTON,POINT (-73.75281 40.680189),Queens,Southeast Queens,0.460982868947568
Dunkin Donuts,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,NEW YORK,POINT (-73.984735 40.721895),Manhattan,"Union Square, Lower Manhattan",0.3109774488685895
Dunkin Donuts,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,New York,POINT (-73.985972 40.726422),Manhattan,"Union Square, Lower Manhattan",0.4889285711656448
Burger King,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,NEW YORK,POINT (-73.98675900000001 40.718515),Manhattan,"Union Square, Lower Manhattan",0.4778723716992124
Subway,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,New York,POINT (-73.9855 40.7214),Manhattan,"Union Square, Lower Manhattan",0.35277104397754544
McDonalds,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,NEW YORK,POINT (-73.985855 40.726555),Manhattan,"Union Square, Lower Manhattan",0.49019752627203667
Dunkin Donuts,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,New York,POINT (-73.986904 40.718324),Manhattan,"Union Square, Lower Manhattan",0.4910062748803456
Subway,MANHATTAN,POINT (-73.97881143093531 40.72189107721136),"PK,0K,01,02,03,04,05,SE",P.S. 015 ROBERTO CLEMENTE,Elementary,New York,POINT (-73.9782 40.7291),Manhattan,"Union Square, Lower Manhattan",0.49846748750005515
Dunkin Donuts,STATEN ISLAND,POINT (-74.0793727699768 40.63971473822384),"PK,0K,01,02,03,04,05,SE",P.S. 016 JOHN J. DRISCOLL,Elementary,RICHMOND,POINT (-74.077369 40.643685),SI,Northern SI,0.2935013288144421
McDonalds,BROOKLYN,POINT (-73.96198361869801 40.7059260754108),"PK,0K,01,02,03,04,05,SE",P.S. 016 LEONARD DUNKLY,Elementary,BROOKLYN,POINT (-73.959017 40.70893),Brooklyn,Greenpoint,0.25928771671464146
Dunkin Donuts,BROOKLYN,POINT (-73.96198361869801 40.7059260754108),"PK,0K,01,02,03,04,05,SE",P.S. 016 LEONARD DUNKLY,Elementary,Kings,POINT (-73.958975 40.708582),Brooklyn,Greenpoint,0.24195912845318793
Dunkin Donuts,BRONX,POINT (-73.85447942680597 40.90231560609665),"PK,0K,01,02,03,04,05,SE",P.S. 016 WAKEFIELD,Elementary,BRONX,POINT (-73.854534 40.898365),Bronx,Northeast Bronx,0.2726245819577995
McDonalds,BRONX,POINT (-73.85447942680597 40.90231560609665),"PK,0K,01,02,03,04,05,SE",P.S. 016 WAKEFIELD,Elementary,BRONX,POINT (-73.849564 40.902653),Bronx,Northeast Bronx,0.2584038045564834
Dunkin Donuts,BROOKLYN,POINT (-73.956888129277 40.7152109371447),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY D. WOODWORTH,Elementary,Kings,POINT (-73.958975 40.708582),Brooklyn,Greenpoint,0.47035270322442907
Dunkin Donuts,BROOKLYN,POINT (-73.956888129277 40.7152109371447),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY D. WOODWORTH,Elementary,Kings,POINT (-73.95791199999999 40.7178),Brooklyn,Greenpoint,0.18656357678526597
Dunkin Donuts,BROOKLYN,POINT (-73.956888129277 40.7152109371447),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY D. WOODWORTH,Elementary,Kings,POINT (-73.95117399999999 40.714169),Brooklyn,Greenpoint,0.3085088324205727
McDonalds,BROOKLYN,POINT (-73.956888129277 40.7152109371447),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY D. WOODWORTH,Elementary,BROOKLYN,POINT (-73.959017 40.70893),Brooklyn,Greenpoint,0.4475811883126993
Burger King,QUEENS,POINT (-73.92284149063194 40.76826529640344),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY DAVID THOREAU,Elementary,ASTORIA,POINT (-73.91654800000001 40.769572),Queens,Long Island City - Astoria,0.34225555776915545
Dunkin Donuts,QUEENS,POINT (-73.92284149063194 40.76826529640344),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY DAVID THOREAU,Elementary,Queens,POINT (-73.91806 40.77045),Queens,Long Island City - Astoria,0.2926558275885903
Dunkin Donuts,QUEENS,POINT (-73.92284149063194 40.76826529640344),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY DAVID THOREAU,Elementary,QUEENS,POINT (-73.92058 40.76669),Queens,Long Island City - Astoria,0.1609097609763952
Dunkin Donuts,QUEENS,POINT (-73.92284149063194 40.76826529640344),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY DAVID THOREAU,Elementary,Queens,POINT (-73.92798500000001 40.763088),Queens,Long Island City - Astoria,0.4477104322549538
McDonalds,QUEENS,POINT (-73.92284149063194 40.76826529640344),"PK,0K,01,02,03,04,05,SE",P.S. 017 HENRY DAVID THOREAU,Elementary,LONG ISLAND CITY,POINT (-73.930984 40.766312),Queens,Long Island City - Astoria,0.44793638945404995
Dunkin Donuts,BROOKLYN,POINT (-73.94690294410685 40.71081251572797),"PK,0K,01,02,03,04,05,SE",P.S. 018 EDWARD BUSH,Elementary,Kings,POINT (-73.941125 40.712103),Brooklyn,Williamsburg - Bushwick,0.31617787170039907
Subway,BROOKLYN,POINT (-73.94690294410685 40.71081251572797),"PK,0K,01,02,03,04,05,SE",P.S. 018 EDWARD BUSH,Elementary,Brooklyn,POINT (-73.94070000000001 40.7117),Brooklyn,Williamsburg - Bushwick,0.3314029989092422
Subway,BROOKLYN,POINT (-73.94690294410685 40.71081251572797),"PK,0K,01,02,03,04,05,SE",P.S. 018 EDWARD BUSH,Elementary,Brooklyn,POINT (-73.9503 40.7062),Brooklyn,Williamsburg - Bushwick,0.36485059123803226
Dunkin Donuts,BROOKLYN,POINT (-73.94690294410685 40.71081251572797),"PK,0K,01,02,03,04,05,SE",P.S. 018 EDWARD BUSH,Elementary,Kings,POINT (-73.944304 40.714753),Brooklyn,Williamsburg - Bushwick,0.3042233517334932
McDonalds,BROOKLYN,POINT (-73.94690294410685 40.71081251572797),"PK,0K,01,02,03,04,05,SE",P.S. 018 EDWARD BUSH,Elementary,BROOKLYN,POINT (-73.94315400000001 40.711849),Brooklyn,Williamsburg - Bushwick,0.20943437317220565
Dunkin Donuts,BROOKLYN,POINT (-73.94690294410685 40.71081251572797),"PK,0K,01,02,03,04,05,SE",P.S. 018 EDWARD BUSH,Elementary,Kings,POINT (-73.95117399999999 40.714169),Brooklyn,Williamsburg - Bushwick,0.3223833847587596
Dunkin Donuts,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.92804099999999 40.815957),Bronx,South Bronx,0.2731948679138828
Dunkin Donuts,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.924989 40.81007),Bronx,South Bronx,0.45567436967770597
McDonalds,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,BRONX,POINT (-73.917053 40.816261),Bronx,South Bronx,0.30554947678982075
Dunkin Donuts,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.92270000000001 40.817397),Bronx,South Bronx,0.06425798516846946
KFC,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.91848899999999 40.816478),Bronx,South Bronx,0.2299103773206604
Dunkin Donuts,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.927464 40.818813),Bronx,South Bronx,0.2896637668643289
McDonalds,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,BRONX,POINT (-73.922245 40.81743),Bronx,South Bronx,0.0736854148494681
McDonalds,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,BRONX,POINT (-73.927055 40.819809),Bronx,South Bronx,0.3177163592740183
Dunkin Donuts,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.915903 40.815526),Bronx,South Bronx,0.37130459303503566
Subway,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,Bronx,POINT (-73.9169 40.8159),Bronx,South Bronx,0.31571867706331114
Burger King,BRONX,POINT (-73.92287459919324 40.81647526785538),"PK,0K,01,02,03,04,05,SE",P.S. 018 JOHN PETER ZENGER,Elementary,BRONX,POINT (-73.929154 40.815282),Bronx,South Bronx,0.33933515670261477
McDonalds,MANHATTAN,POINT (-73.91166186057042 40.87157811902556),"0K,01,02,03,04,05,06,07,08,SE",P.S. 018 PARK TERRACE,K-8,NEW YORK,POINT (-73.90994499999999 40.874682),Manhattan,Washington Heights - Inwood,0.23229384180657525
Dunkin Donuts,MANHATTAN,POINT (-73.91166186057042 40.87157811902556),"0K,01,02,03,04,05,06,07,08,SE",P.S. 018 PARK TERRACE,K-8,BRONX,POINT (-73.906547 40.877016),Manhattan,Washington Heights - Inwood,0.4610609833704462
Dunkin Donuts,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,New York,POINT (-73.985972 40.726422),Manhattan,"Union Square, Lower Manhattan",0.24750123802317123
McDonalds,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,NEW YORK,POINT (-73.982277 40.731014),Manhattan,"Union Square, Lower Manhattan",0.13307256440875595
McDonalds,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,NEW YORK,POINT (-73.985855 40.726555),Manhattan,"Union Square, Lower Manhattan",0.23668828529831729
McDonalds,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,NEW YORK,POINT (-73.993408 40.729197),Manhattan,"Union Square, Lower Manhattan",0.4858592015696851
KFC,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,New York,POINT (-73.98521700000001 40.732293),Manhattan,"Union Square, Lower Manhattan",0.18441285650060843
Dunkin Donuts,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,New York,POINT (-73.979491 40.735705),Manhattan,"Union Square, Lower Manhattan",0.47959112603801984
Subway,MANHATTAN,POINT (-73.98417971283783 40.72973959016597),"PK,0K,01,02,03,04,05,SE",P.S. 019 ASHER LEVY,Elementary,New York,POINT (-73.98090000000001 40.7342),Manhattan,"Union Square, Lower Manhattan",0.35265410709203304
